"MUSYM","Index","Year","Sheet_ID","Date","Date_survey_started","Survey","No","Time","Y","X","SVL_mm","Color","Nuptial_Pads","gravid","Sex","Adjusted_sex","Mass","COMMENTS","LOCAL_NAME","FORM_NAME","ALLIAN_SCI","ALLIAN_ENG","ASSOC_SCI","AREASYMBOL","MUKEY","Soil_description","Top_layer","Middle_layer","Parent_material","Drainage","Hydric_soil_group","Hydric_soil","lineOrig"
"29B",373,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",41,"2148",4118433,365404,42.9,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",58
"29B",374,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",42,"2152",4118432,365399,39.8,"DY","Partial Pads","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",59
"27",375,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",43,"2200",4118426,365432,49.3,"Y","Y","N","M","M","15.4","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",60
"27",376,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",44,"2201",4118423,365450,40,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",61
"27",377,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",45,"2206",4118413,365439,44.6,"G","N","N","SNBA","NBA","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",62
"27",378,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",46,"2206",4118413,365439,44.8,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",63
"27",379,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",47,"2207",4118406,365457,43.5,"GY","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",64
"27",380,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",48,"2207",4118406,365457,49.8,"DY","N","N","SNBA","NBA","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",65
"27",381,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",49,"2208",4118422,365454,50.2,"Y","Y","N","M","M","14.2","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",66
"27",382,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",50,"2208",4118422,365454,52.7,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",67
"27",383,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",51,"2208",4118422,365454,41,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",68
"27",384,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",52,"2215",4118422,365454,50.1,"Y","N","N","SNBA","NBA","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",69
"27",385,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",53,"2216",4118400,365491,49.3,"B","N","N","SNBA","NBA","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",70
"27",386,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",54,"2216",4118400,365491,46.6,"B","N","N","SNBA","NBA","10.4","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",71
"27",387,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",55,"2216",4118390,365458,48.7,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",72
"27",388,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",56,"2225",4118424,365486,46.1,"DY","N","N","SNBA","NBA","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",73
"27",389,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",57,"2226",4118414,365508,42.9,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",74
"27",390,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",58,"2226",4118431,365508,41.9,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",75
"27",391,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",59,"2227",4118431,365495,42.5,"DY","N","N","SNBA","S","8.4","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",76
"27",392,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",60,"2230",4118431,365495,36,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",77
"27",393,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",61,"2232",4118412,365495,42.7,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",78
"27",394,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",62,"2235",4118396,365481,37.4,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",79
"27",395,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",63,"2235",4118400,365497,61,"Y","N","N","SNBA","NBA","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",80
"27",396,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",64,"2241",4118462,365533,39.1,"G","N","N","SNBA","S","7.6","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",81
"27",397,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",65,"2243",4118462,365533,52,"GY","N","Y","F","F","17.2","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",82
"27",398,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",66,"2248",4118463,365550,40.8,"G","N","N","SNBA","S","-","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",83
"27",399,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",67,"2250",4118459,365556,43.8,"G","N","N","SNBA","S","-","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",84
"27",400,2016,"SCTR-22-APR-2016-02","22-Apr-16","22-Apr-16","1",68,"2251",4118468,365563,47.1,"G","N","N","SNBA","NBA","-","","Cultural Meadow","Medium-tall sod temperate or subpolar grassland","Dactylis glomerata - Rumex acetosella Herbaceous Alliance","Orchard Grass - Common Sheep Sorrel Herbaceous Alliance","Dactylis glomerata - Phleum pratense - Festuca spp. - Solidago spp. Herbaceous Vegetation","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",85
"27",401,2016,"SCTR-22-APR-2016-03","22-Apr-16","22-Apr-16","1",69,"2255",4118442,365588,50.7,"DY","N","Y","F","F","13.8","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",86
"27",402,2016,"SCTR-22-APR-2016-03","22-Apr-16","22-Apr-16","1",70,"2259",4118446,365584,42.2,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",87
"27",403,2016,"SCTR-22-APR-2016-03","22-Apr-16","22-Apr-16","1",71,"2300",4118446,365584,50,"Y","Y","N","M","M","21.2","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",88
"27",404,2016,"SCTR-22-APR-2016-03","22-Apr-16","22-Apr-16","1",72,"2304",4118448,365597,53.7,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",89
"27",405,2016,"SCTR-22-APR-2016-03","22-Apr-16","22-Apr-16","1",73,"2306",4118454,365590,51.1,"Y","Y","N","M","M","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",90
"27",406,2016,"SCTR-22-APR-2016-03","22-Apr-16","22-Apr-16","1",74,"2307",4118457,365605,38.5,"G","N","N","SNBA","S","14","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",91
"27",407,2016,"SCTR-22-APR-2016-03","22-Apr-16","22-Apr-16","1",75,"2310",4118464,365629,47.6,"G","N","Y","F","F","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",92
"27",408,2016,"SCTR-22-APR-2016-03","22-Apr-16","22-Apr-16","1",76,"2312",4118453,365626,35.9,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",93
"27",409,2016,"SCTR-22-APR-2016-03","22-Apr-16","22-Apr-16","1",77,"2314",4118446,365622,40.8,"G","N","N","SNBA","S","-","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120818,"Peawick silt loam","silt loam","silty clay","marine deposits","moderately well drained","D","No",94
